zip;name
4936;Május 1. utca
4936;Petőfi Sándor utca
4936;Szabadság utca
4800;Ady Endre utca
4800;Alkotmány utca
4800;Arany János utca
4800;Bajcsy-Zsilinszky utca
4800;Bartók Béla utca
4800;Bereg köz
4800;Beregszászi út
4800;Bessenyei György utca
4800;Bocskai utca
4800;Béke utca
4800;Búzakalász utca
4800;Csalogány utca
4800;Damjanich utca
4800;Dózsa György utca
4800;Erkel Ferenc utca
4800;Esze Tamás utca
4800;Eötvös utca
4800;Fok híd
4800;Gyári út
4800;Gyöngyvirág utca
4800;Hajnal út
4800;Heltai Gáspár utca
4800;Hunyadi utca
4800;Ifjúság út
4800;Ilki út
4800;Ipar utca
4800;Jókai út
4800;József Attila út
4800;Kis utca
4800;Kossuth Lajos utca
4800;Kraszna utca
4800;Kölcsey Ferenc utca
4800;Móricz Zsigmond utca
4800;Naményi Pátens utca
4800;Nyíregyházi út
4800;Orbán Balázs körút
4800;Petőfi Sándor utca
4800;Radnóti út
4800;Rákóczi út
4800;Rózsafa utca
4800;Sport utca
4800;Szabadság tér
4800;Szatmár utca
4800;Száraz híd
4800;Széchenyi István utca
4800;Szőlőskert utca
4800;Tamási Áron utca
4800;Táncsics Mihály utca
4800;Vammala utca
4800;Veres Péter utca
4800;Váci Mihály utca
4800;Vörösmarty Mihály utca
4800;Zrínyi Miklós utca
4800;Árpád köz
4800;Árpád út
4803;Akácfa utca
4803;Bem utca
4803;Beregszászi köz
4803;Beregszászi út
4803;Berek sétány
4803;Bethlen Gábor utca
4803;Darvas utca
4803;Gulácsi út
4803;Gólya sétány
4803;Harmatfű sétány
4803;II. Rákóczi Ferenc Tisza-híd
4803;Iskola utca
4803;Juhász Gyula utca
4803;Kecsege sétány
4803;Kriza János utca
4803;Munkácsi út
4803;Nefelejcs utca
4803;Rózsahal sétány
4803;Sáfrány sétány
4803;Templom utca
4803;Tisza utca
4803;Tiszavirág sétány
4803;Viola utca
4803;Óvoda utca
4804;Aulich Lajos utca
4804;Damjanich utca
4804;Deák Ferenc utca
4804;KIss Ernő utca
4804;Kazinczy Lajos utca
4804;Lechner György utca
4804;Lázár Vilmos utca
4804;Nagy Sándor József utca
4804;Neviczky-tag
4804;Pöltenberg utca
4804;Török Ignác utca
4804;Vécsey Károly út
4643;Ady Endre utca
4643;Arany János utca
4643;Dózsa György utca
4643;Jókai utca
4643;Kossuth utca
4643;Petőfi utca
4643;Rákóczi utca
4643;Szabadság utca
4643;Táncsics utca
4646;Ady Endre utca
4646;Béke utca
4646;Dankó utca
4646;Dózsa utca
4646;Eperfa utca
4646;Eperjeske alsó
4646;Fő utca
4646;Kossuth utca
4646;Rákóczi utca
4646;Szabadság tér
4625;Béke út
4625;Tisza út
4625;Váci Mihály utca
4622;Ady Endre utca
4622;Arany János utca
4622;Bajcsy-Zsilinszky utca
4622;Dózsa György utca
4622;Kossuth utca
4622;Petőfi utca
4622;Rákóczi utca
4622;Szabadság tér
4622;Szabadság utca
4622;Táncsics utca
4622;Tölgyes utca
4622;Ungvári utca
4622;Úttörő utca
4644;Ady Endre utca
4644;Arany János utca
4644;Bajcsy-Zsilinszky utca
4644;Bem utca
4644;Béke utca
4644;Damjanich utca
4644;Dózsa György utca
4644;Fenyves utca
4644;Honvéd utca
4644;Hunyadi utca
4644;Jókai utca
4644;József Attila utca
4644;Kossuth utca
4644;Mester utca
4644;Mező utca
4644;Mónus Illés utca
4644;Nyárfás utca
4644;Petőfi utca
4644;Rákóczi utca
4644;Szabadság tér
4644;Szent István tér
4644;Széchenyi utca
4644;Táncsics utca
4644;Vasvári Pál utca
4644;Vasút utca
4644;Árpád vezér utca
4624;Akácfa utca
4624;Arany János utca
4624;Béke utca
4624;Dózsa György utca
4624;Hársfa utca
4624;Jókai út
4624;József Attila utca
4624;Kiss Ernő utca
4624;Kossuth Lajos út
4624;Május 1. utca
4624;Petőfi Sándor utca
4624;Rákóczi Ferenc utca
4624;Sport köz
4624;Sport utca
4624;Széchenyi István utca
4624;Toldi Miklós utca
4624;Táncsics Mihály utca
4624;Vasút utca
4624;Virág utca
4624;Árpád utca
4645;Béke utca
4645;Dózsa utca
4645;Kossuth utca
4645;Petőfi utca
4645;Szabadság utca
4628;Ady Endre út
4628;Damjanich út
4628;Dózsa György út
4628;Kossuth út
4628;Petőfi út
4628;Rákóczi út
4628;Táncsics köz
4628;Táncsics út
4623;Ady Endre utca
4623;Arany János utca
4623;Bajcsy-Zsilinszky utca
4623;Bartók Béla utca
4623;Bezdédi út
4623;Béke utca
4623;Diófás út
4623;Dózsa György utca
4623;Gyíkos utca
4623;Hársfa utca
4623;Jázmin út
4623;József Attila utca
4623;Kossuth utca
4623;Kossuth zug
4623;Kálongatanya
4623;Lónyay sétány
4623;Lónyay út
4623;Márta út
4623;Nagyerdő út
4623;Nyárfás út
4623;Petőfi köz
4623;Petőfi tér
4623;Rákóczi utca
4623;Rév utca
4623;Rózsás tér
4623;Temető utca
4623;Templom köz
4623;Tölgyes út
4623;Váci Mihály utca
4623;Zrínyi út
4623;Zsaró köz
4627;Ady Endre út
4627;Dózsa György út
4627;Kossuth tér
4627;Kossuth út
4627;Petőfi út
4627;Rákóczi út
4625;Ady Endre út
4625;Akácfa utca
4625;Alkotmány út
4625;Arany János út
4625;Baross Gábor út
4625;Bercsényi út
4625;Dózsa György út
4625;Európa tér
4625;Fenyőfa út
4625;Fűtőház utca
4625;Fűzfa utca
4625;Határ utca
4625;Hársfa utca
4625;Ifjúság utca
4625;Jókai út
4625;József Attila út
4625;Kossuth út
4625;Krúdy Gyula út
4625;Kárpát utca
4625;Levendula utca
4625;Móricz Zsigmond út
4625;Nyírfa utca
4625;Petőfi út
4625;Platán utca
4625;Rákóczi út
4625;Rózsafa út
4625;Szebecse utca
4625;Szilvafa utca
4625;Széchenyi út
4625;Vadvirág utca
4625;Vasút út
4625;Vágó Béla utca
4625;Árpád út
4625;Óvoda melletti út
4625;Újélet út
3987;Ady Endre utca
3987;Arany János utca
3987;Dobó István utca
3987;Dózsa György utca
3987;Kossuth Lajos utca
3987;Liliom utca
3987;Nefelejcs utca
3987;Petőfi Sándor utca
3987;Rákóczi Ferenc utca
3987;Rózsa utca
3987;Szabadság utca
3987;Táncsics Mihály utca
3987;Vasvári Pál utca
3973;Ady Endre utca
3973;Arany János utca
3973;Attila utca
3973;Bartók Béla utca
3973;Bem József utca
3973;Béke utca
3973;Bélatanya
3973;Déryné utca
3973;Dózsa György utca
3973;Erzsébet utca
3973;Füzes utca
3973;Fő utca
3973;Hajnal utca
3973;Határ utca
3973;Iskola utca
3973;Jókai Mór utca
3973;József Attila utca
3973;Kazinczy Ferenc utca
3973;Kertköz utca
3973;Kiss utca
3973;Mező utca
3973;Munkácsy Mihály utca
3973;Mátyás király utca
3973;Petőfi Sándor utca
3973;Rekesz utca
3973;Rádvány utca
3973;Rákóczi Ferenc utca
3973;Rózsa utca
3973;Rózsafa utca
3973;Szegfű utca
3973;Széchenyi István utca
3973;Tiszavirág utca
3973;Tiszaújsor utca
3973;Táncsics Mihály utca
