zip;name
3060;Nárcisz utca
3060;Orgona utca
3060;Park utca
3060;Patak utca
3060;Petőfi Sándor utca
3060;Radnóti utca
3060;Rezeda utca
3060;Rákóczi utca
3060;Régi vásártér utca
3060;Rózsa utca
3060;Semmelweis utca
3060;Somosbérci utca
3060;Sport utca
3060;Szegfű utca
3060;Szent Imre tér
3060;Szentlélek utca
3060;Sziget utca
3060;Szondy György utca
3060;Széchenyi utca
3060;Szőlőhegyi utca
3060;Tar Lőrinc utca
3060;Tari utca
3060;Toldi utca
3060;Táncsics Mihály utca
3060;Táncsics Mihály út
3060;Tóth Árpád utca
3060;Tücsök utca
3060;Vadvirág utca
3060;Vadász utca
3060;Vasvári Pál utca
3060;Vasút utca
3060;Veres Pálné utca
3060;Verseny utca
3060;Vezér utca
3060;Viola utca
3060;Virág utca
3060;Vörösmarty utca
3060;Zagyva köz
3060;Zrínyi köz
3060;Zsilló dűlő
3060;Ágasvár utca
3060;Állomás utca
3060;Árpád utca
3065;Alkotmány út
3065;Bercsényi utca
3065;Csenteri utca
3065;Dobó utca
3065;Vidróczki utca
3065;Vár utca
3082;Csalogány utca
3082;Harmat út
3082;Hegyalja utca
3082;Kékesi út
3082;Körtélyes utca
3082;Mezővári utca
3082;Napfény út
3082;Sólyom út
3082;Tóthegyesi utca
3082;Óvár utca
3051;Agyagos dűlő
3051;Arany János utca
3051;Béke tér
3051;Béke utca
3051;Dózsa György út
3051;Hunyadi János utca
3051;Kossuth Lajos út
3051;Petőfi Sándor utca
3051;Rákóczi Ferenc utca
3044;Csurgó út
3044;Dengelegi út
3044;Dózsa György út
3044;Hősök tere
3044;Jókai út
3044;Kertész út
3044;Kisbágyoni út
3044;Kossuth út
3044;Malom út
3044;Molnár köz
3044;Mátra út
3044;Petőfi út
3044;Rákóczi út
3044;Róth Johanna út
3044;Rózsa út
3044;Teleki út
3044;Táncsics út
3064;Ady Endre utca
3064;Agancs utca
3064;Akácfa utca
3064;Almási utca
3064;Arany János utca
3064;Bokréta utca
3064;Béke tanya
3064;Béke utca
3064;Bükk utca
3064;Csokonai utca
3064;Dobó utca
3064;Dózsa György utca
3064;Erdőalja
3064;Erdőszél utca
3064;Fenyő utca
3064;Gyöngyösi út
3064;Gárdonyi utca
3064;Hegyalja utca
3064;Hunyadi János utca
3064;Hársfa utca
3064;Ifjúság utca
3064;József Attila utca
3064;Kaszás tér
3064;Kaszás utca
3064;Kinizsi utca
3064;Kossuth utca
3064;Kápolna sor
