zip;name
3245;Gárdonyi Géza utca
3245;Hunyadi János út
3245;II. Rákóczi Ferenc utca
3245;Ifjúság utca
3245;Jámbor Vilmos utca
3245;József Attila utca
3245;Kenyeres utca
3245;Kossuth Lajos út
3245;Kőbányai lakótelep
3245;Kőbányai út
3245;Mátra utca
3245;Petőfi Sándor utca
3245;Repeczky Ferenc utca
3245;Szent István utca
3245;Széchenyi István utca
3245;Tarna utca
3245;Táncsics Mihály utca
3245;Vasút utca
3245;Várbükki utca
3245;Várbükki út
3245;Vásártér utca
3245;Vörösmarty Mihály utca
3245;Ércbánya lakótelep
3245;Ércbányai út
3332;Ady Endre utca
3332;Borics Pál utca
3332;Bornemissza Gergely utca
3332;Breakneck (for Sledding)
3332;Béke út
3332;Dankó Pista utca
3332;Darnói utca
3332;Dobó István utca
3332;Dózsa György utca
3332;Gyári út
3332;II. Rákóczi Ferenc utca
3332;József Attila utca
3332;Liget út
3332;Mártírok utca
3332;Nyírjes út
3332;Petőfi Sándor utca
3332;Rózsa utca
3332;Széchenyi út
3332;Szőlő-domb
3332;Temető utca
3332;Vasút
3332;Verpeléti
3332;Verpeléti út
3332;Vár utca
3332;Vörös utca
3334;Ady Endre utca
3334;Alkotmány utca
3334;Béke utca
3334;Dankótelep utca
3334;Dózsa György utca
3334;Fenyves út
3334;Hajnal utca
3334;Hunyadi utca
3334;Hársfa utca
3334;Ifjúság út
3334;Kertész utca
3334;Kossuth Lajos út
3334;Liget utca
3334;Orgona utca
3334;Petőfi Sándor utca
3334;Petőfi utca
3334;Tarna utca
3334;Táncsics Mihály út
3259;Hóstya utca
3259;István király út
3259;Lázi utca
3259;Szabadság út
3259;Ságvári Endre utca
3258;Ady Endre utca
3258;Arany János utca
3258;Bacsó Béla utca
3258;Béke utca
3258;Damjanich János utca
3258;Dankó Pista telep
3258;Egri út
3258;Fedémesi út
3258;József Attila utca
3258;Kossuth Lajos út
3258;Petőfi Sándor utca
3258;Szabadság út
3333;Arany János utca
3333;Deák Ferenc utca
3333;Dobó Katalin utca
3333;Hunyadi János utca
3333;II. Rákóczi Ferenc út
3333;Jókai Mór utca
3333;Május 1. utca
3333;Szabadság utca
3254;Forró-kút-lápa
3254;II. Rákóczi Ferenc út
3254;Kossuth utca
3254;Szabadság utca
3254;Temető utca
2660;16-os honvéd utca
2660;Ady Endre út
2660;Akácfa utca
2660;Algőver Mihály utca
2660;Aradi utca
2660;Arany János utca
2660;Attila utca
2660;Bajcsy-Zsilinszky utca
2660;Bajtner puszta
2660;Balassa utca
2660;Baltik Frigyes utca
2660;Bargár Ödön utca
2660;Baross Gábor utca
2660;Bartha Elemér utca
2660;Bartók Béla utca
2660;Batthyány utca
2660;Bem József utca
2660;Benczúr Gyula utca
2660;Bercsényi utca
2660;Blázsik Károly utca
2660;Bástya utca
2660;Báthory utca
2660;Bátorság utca
2660;Béke utca
2660;Bérczi Károly utca
2660;Béri Balogh Ádám utca
2660;Bíró János utca
2660;Civitas Fortissima tér
2660;Csesztvei út
2660;Csokonai utca
2660;Damjanich utca
2660;Daróczi Gusztáv utca
2660;Deák Ferenc utca
2660;Domb utca
2660;Dr. Magyar Pál utca
2660;Déli elkerülő
2660;Déli ipartelep
2660;Dózsa György utca
2660;Erdélyi József utca
2660;Erdőkerülő utca
2660;Erkel Ferenc utca
2660;Esze Tamás utca
2660;Felsőmalom utca
2660;Fenyves utca
2660;Fráter Erzsi utca
2660;Fáy András utca
2660;Fülemüle utca
2660;Gimnázium köz
2660;Gábor Áron utca
2660;Gárdonyi Géza utca
2660;Hajós Alfréd utca
2660;Határőr utca
2660;Homok utca
2660;Homoki 1. dűlő
2660;Homoki 10. dűlő
2660;Homoki 11. dűlő
2660;Homoki 12. dűlő
2660;Homoki 2. dűlő
2660;Homoki 3. dűlő
2660;Homoki 4. dűlő
2660;Homoki 5. dűlő
2660;Homoki 6. dűlő
2660;Homoki 7. dűlő
2660;Homoki 8. dűlő
2660;Homoki 9. dűlő
2660;Honti utca
2660;Horváth Endre utca
2660;Hunyadi utca
2660;Huszár Aladár utca
2660;Hársfa utca
2660;Hétvezér utca
2660;Hősök tere
2660;Ifjúság útja
2660;Ilovszky Ármin utca
2660;Ipari park
2660;Ipoly utca
2660;Ipolyjáró utca
2660;Ipolypart utca
2660;Irányi Dániel utca
2660;Jeszenszky Kálmán utca
2660;Jókai utca
2660;Jópalócok útja
2660;Jószív utca
2660;József Attila utca
2660;Kacsa utca
2660;Kamionterminál
2660;Kandó Kálmán utca
2660;Kankalin utca
2660;Kenessey Albert utca
2660;Kert sor
2660;Kertész utca
2660;Klapka György utca
2660;Kodály Zoltán utca
2660;Kolozsvári utca
2660;Komjáthy utca
2660;Kondor Ernő utca
2660;Kossuth Lajos út
2660;Kócsag utca
2660;Kóvári út
2660;Kökörcsin utca
2660;Kölcsey Ferenc utca
2660;Köztársaság tér
2660;Leiningen Károly utca
2660;Ligeti Lajos utca
2660;Liszt Ferenc utca
2660;Losonc utca
2660;Luther utca
2660;Madách liget
2660;Madách utca
2660;Markusovszky utca
2660;Mauks Ilona utca
2660;Mikszáth Kálmán út
2660;Mikó Zoltán utca
2660;Munkás utca
2660;Május 1. út
2660;Mártírok útja
2660;Mészáros Lázár utca
2660;Móra Ferenc utca
2660;Móricz Zsigmond lakótelep
2660;Móricz Zsigmond utca
2660;Nagy Iván utca
2660;Nyugati ipartelep
2660;Nyárfa utca
2660;Nyírfa utca
2660;Nyírjes puszta
2660;Nyírjesi út
2660;Nádor utca
2660;Orgona utca
2660;Pajor István utca
2660;Palóc Triatlon utca
2660;Patakpart utca
2660;Patvarci út
2660;Perczel Mór utca
2660;Petőfi Sándor utca
2660;Pozsonyi utca
2660;Pálinkás dűlő
2660;Radnóti Miklós utca
2660;Reményik Károly utca
2660;Rozmaring utca
2660;Rákóczi fejedelem útja
2660;Régi utca
2660;Régimalom utca
2660;Rózsa utca
2660;Rózsavölgyi Márk utca
2660;Semmelweis Ignác utca
2660;Sipeki Balázs Ferenc utca
2660;Szabó Lőrinc utca
2660;Szabó püspök utca
2660;Szent Imre utca
2660;Szent István utca
