zip;name
8243;Süllő köz
8243;Tavasz utca
8243;Tábor utca
8243;Tücsök utca
8243;Vadkörte utca
8243;Vadrózsa utca
8243;Vadvirág utca
8243;Varjú utca
8243;Vasút sor
8243;Vasút tér
8243;Virágos utca
8243;Zuzmó utca
8243;Árvalányhaj utca
8243;Üdülő utca
8272;Alsórét dűlő
8272;Domb utca
8272;Fenyves-hegy-dűlő
8272;Fő utca
8272;Fűzfa utca
8272;Gyöngyvirág utca
8272;Liliom utca
8272;Rozmaring utca
8230;Ady Endre utca
8230;Alsó Muskátli utca
8230;Alsó köz
8230;Anna sétány
8230;Arad utca
8230;Arany János utca
8230;Aranyeső utca
8230;Aranyhíd sétány
8230;Arácsi út
8230;Babits Mihály utca
8230;Bajcsy-Zsilinszky utca
8230;Balassi Bálint utca
8230;Balaton utca
8230;Barackfa sor
8230;Baricska dűlő
8230;Barlang utca
8230;Bartók Béla utca
8230;Batsányi utca
8230;Bem József utca
8230;Berda József utca
8230;Berkenye utca
8230;Berzsenyi Dániel utca
8230;Blaha Lujza utca
8230;Bodza köz
8230;Boglárka utca
8230;Borsos Miklós utca
8230;Béke utca
8230;Bél Mátyás utca
8230;Búzavirág utca
8230;Castricum tér
8230;Cholnoky Jenő utca
8230;Csajághy Gábor köz
8230;Cserfa utca
8230;Csiten utca
8230;Csokonai utca
8230;Csuka köz
8230;Csákányi utca
8230;Csárda utca
8230;Cséplő Ernő utca
8230;Csók utca
8230;Damjanich utca
8230;Deák Ferenc utca
8230;Dicenty Dezső utca
8230;Diófa utca
8230;Dobó István utca
8230;Déry Tibor utca
8230;Déryné utca
8230;Dózsa György utca
8230;Egressy Gábor köz
8230;Egry József utca
8230;Endrődi Sándor utca
8230;Erdész köz
8230;Erdőalja utca
8230;Erkel Ferenc utca
8230;Evetes-völgy
8230;Eötvös köz
8230;Felső Muskátli utca
8230;Felső köz
8230;Ferencsik János utca
8230;Fáy András utca
8230;Fészek köz
8230;Fülöp József utca
8230;Fürdő utca
8230;Füredi utca
8230;Galagonya utca
8230;Galamb utca
8230;Garay János utca
8230;Garda köz
8230;Germering utca
8230;Gombás köz
8230;Gyalog utca
8230;Gyöngyvirág utca
8230;Györgyhegyi utca
8230;Gábor Áron utca
8230;Gárdonyi Géza utca
8230;Gáz út
8230;Halápi János utca
8230;Halász köz
8230;Harcsa köz
8230;Határ utca
8230;Helka utca
8230;Hidegkúti XC út
8230;Honvéd utca
8230;Horgász utca
8230;Horváth Mihály utca
8230;Hunyadi János utca
8230;Huray utca
8230;Huszka Jenő utca
8230;Hárs köz
8230;Hóvirág utca
8230;Hősök tere
8230;Ibolya utca
8230;Ifjúság utca
8230;Illyés Gyula utca
8230;Illés József utca
8230;Iskola lépcső
8230;Iskola utca
8230;Itató köz
8230;Jázmin utca
8230;Jókai Mór utca
8230;József Attila utca
8230;Kagyló köz
8230;Kazinczy Ferenc utca
8230;Kelén köz
8230;Kelén utca
8230;Kerekedi utca
8230;Keöd József utca
