zip;name
7694;Berki Fülöp utca
7694;Bányász emlékút
7694;Béke utca
7694;Csókakő utca
7694;Felszabadulás utca
7694;Fő utca
7694;Hegyalja utca
7694;Hegyelő utca
7694;Hunyor utca
7694;Hársas utca
7694;Házastársak útja
7694;Iskola utca
7694;Kajdy köz
7694;Kerékharaszt dűlő
7694;Kis-tóti-völgy
7694;Kismező utca
7694;Kosbor utca
7694;Kossuth Lajos utca
7694;Morolo utca
7694;Máltető utca
7694;Nemes János köz
7694;Ormándi utca
7694;Petőfi Sándor utca
7694;Péter utca
7694;Péter út
7694;Püspökszentlászló utca
7694;Ráctetői dűlő
7694;Szent Borbála utca
7694;Szorító dűlő
7694;Széchenyi utca
7694;Tavasz utca
7694;Tótút dűlő
7694;Vasutas utca
7694;Verseny utca
7694;Vár-völgy
7694;Zengő utca
7694;Zrínyi Miklós utca
7678;Bálint-völgy
7678;Kossuth utca
7678;Petőfi utca
7678;Rákóczi út
7668;Bem József út
7668;Cserepes dűlő
7668;Dobó István út
7668;Gárdony dűlő
7668;Gárdonyi Géza út
7668;Hunyadi János út
7668;Ipari út
7668;Kinizsi Pál út
7668;Káposztás dűlő
7668;Malomvölgyi út
7668;Mátyás király út
7668;Paperdő dűlő
7668;Papkert dűlő
7668;Petőfi utca
7668;Szent István körút
7668;Szőlőhegy
7668;Toldi Miklós út
7668;Tóvölgyi út
7668;Zrínyi Miklós út
7668;Árpád fejedelem út
7668;Ürmös dűlő
7763;Deák Ferenc utca
7763;Petőfi Sándor utca
7678;Fő utca
7678;Sugár út
7761;Ady Endre utca
7761;Akácos dűlő
7761;Alkotmány tér
7761;Alsóhegy dűlő
7761;Bagoly utca
7761;Cinege utca
7761;Csikós köz
7761;Csikósvölgy
7761;Fecske utca
7761;Fülemüle utca
7761;Fürj utca
7761;Füzfa utca
7761;Gerle utca
7761;Gárdonyi Géza utca
7761;Gólya utca
7761;Harkály utca
7761;Hunyadi utca
7761;Ibolya utca
7761;Jácint utca
7761;József Attila utca
7761;Kakukk utca
7761;Kamilla utca
7761;Kinizsi utca
7761;Kiskozári utca
7761;Kossuth Lajos utca
7761;Kálvin tér
7761;Liliom utca
7761;Malomrét utca
7761;Margaréta utca
7761;Mikszáth Kálmán utca
7761;Mikszáth utca
7761;Munkácsy Mihály utca
7761;Március 15. tér
7761;Móra Ferenc utca
7761;Móricz Zsigmond tér
7761;Nárcisz utca
7761;Október 23. tér
7761;Orgona utca
7761;Pacsirta utca
7761;Palánkvár utca
7761;Petőfi utca
7761;Pinty utca
7761;Pusztarét utca
7761;Pécsi utca
7761;Radnóti Miklós utca
7761;Rácóczi Ferenc utca
7761;Rózsa utca
7761;Sas utca
7761;Seregély utca
7761;Sirály utca
7761;Szabó Lőrinc utca
7761;Széchenyi utca
7761;Székely Bertalan utca
7761;Szőlő utca
7761;Sólyom utca
7761;Toldi utca
7761;Tompa Mihály utca
7761;Vadvirág utca
7761;Viola utca
7761;Zrínyi utca
7761;Öregszőlő dűlő
7761;Újpetrei út
7761;Újtelep utca
7639;Alsó köz
7639;Dózsa utca
7639;Erdőszél utca
7639;Felső köz
7639;Felsőhegy utca
7639;Guvno dűlő
7639;József Attila utca
7639;Kossuth utca
7639;Mosztár dűlő
7639;Petőfi utca
7639;Temető utca
7639;Égető dűlő
7673;Ady Endre utca
7673;Arany János utca
7673;Cserkúti út
7673;Dózsa György utca
7673;Hunyadi utca
7673;Hősök tere
7673;Jókai utca
7673;Kossuth Lajos utca
7673;Mecsek utca
7673;Mókus utca
7673;Nyírfa utca
7673;Orgona utca
7673;Petőfi utca
7673;Rákóczi út
7673;Sajgói út
7673;Széchenyi út
7673;Virágos-völgy
7673;Zrínyi utca
7673;Árpád utca
7675;Dózsa György utca
7675;Kossuth Lajos utca
7675;Malomsor
7675;Petőfi Sándor utca
7761;Ady Endre utca
7761;Kossuth Lajos utca
7761;Petőfi Sándor utca
7761;Rákóczi Ferenc utca
7761;Ady Endre utca
7761;Jókai Mór utca
7761;Petőfi Sándor utca
7741;Akác utca
7741;Alkony utca
7741;Bogádi utca
7741;Hajnal utca
7741;Hold utca
7741;Hosszúlépés utca
7741;Hunyadi utca
7741;Ifjúság utca
7741;Jegenye utca
7741;Jókai utca
7741;Kossuth Lajos utca
7741;Liget utca
7741;Nap utca
7741;Nyár utca
7741;Nyírfa utca
7741;Petőfi Sándor utca
7741;Pécsi utca
7741;Ritics dűlő
7741;Rákóczi utca
7741;Sport utca
7741;Surda utca
7741;Szövetkezet utca
7741;Tavasz utca
7741;Tél utca
7741;Zsemenye dűlő
7741;Ősz utca
7677;A szektor
7677;Ady Endre utca
7677;Akác sor
7677;Avar köz
7677;B szektor
7677;Barlangkutató utca
7677;Borostyán utca
7677;Boróka köz
7677;Bánosi utca
7677;Béke utca
7677;C szektor
7677;Csendes utca
7677;Cseralja utca
7677;Csipkebogyó utca
7677;Csákberke utca
7677;D szektor
7677;Derű köz
7677;Diás tér
7677;Dobó utca
7677;Dollár utca
7677;Dózsa György utca
7677;Erdőalja utca
7677;Fenyves sor
7677;Fő utca
7677;Galagonya utca
7677;Harmat utca
7677;Herman Ottó utca
7677;Honvéd utca
7677;Horgász utca
7677;Hársfa utca
7677;Iszpai utca
7677;Jorga utca
7677;Jókai Mór utca
7677;Kadarka utca
7677;Kakasvár utca
7677;Kalaphegyi utca
7677;Kapcaréti utca
7677;Kilátó utca
7677;Kishegyi utca
7677;Kossuth Lajos utca
7677;Kőhegy utca
7677;Ladik köz
7677;Lapisi utca
7677;Mecsekrákosi utca
7677;Mecsekszakáli utca
7677;Muskotály utca
7677;Nagyirtás utca
7677;Napfény utca
7677;Naposdomb utca
7677;Nyíl utca
7677;Palkó Sándor sétány
7677;Patak utca
7677;Petőfi Sándor utca
7677;Pince sor
7677;Páfrány utca
7677;Rigó köz
7677;Rózsa utca
7677;Seregély köz
7677;Sport utca
7677;Szabadság utca
7677;Szilvás köz
7677;Széchenyi tér
7677;Szőlő utca
7677;Szőlőhegy köz
7677;Sűrű köz
7677;Tavasz utca
7677;Tell Vilmos utca
7677;Turista utca
7677;Tölgyfa utca
7677;Vadas utca
7677;Vadvirág utca
7677;Vadász utca
7677;Verseny utca
7677;Vásáros-út
7677;Végföldi utca
7677;Zöldfa utca
7677;Árnyas út
7677;Óbor utca
7677;Öreghegyi utca
7677;Őz utca
7831;Ady Endre utca
7831;Arany János utca
7831;Aranyosgadányi út
7831;Bem utca
7831;Berek utca
7831;Cseresznyéskert utca
7831;Csokonai utca
7831;Damjanich utca
7831;Derék utca
7831;Deák Ferenc utca
7831;Dózsa György utca
7831;Fő tér
7831;Hősök utca
7831;Ipari utca
7831;Iskola utca
7831;Jókai utca
7831;József Attila utca
7831;Kossuth Lajos utca
7831;Kápolna köz
7831;Liget köz
7831;Móra Ferenc utca
7831;Nádas köz
7831;Patak utca
7831;Petőfi utca
7831;Pécsi út
7831;Radnóti Miklós utca
7831;Rákóczi utca
7831;Szabadság utca
7831;Széchenyi István utca
7831;Vasút utca
7831;Zrínyi Miklós utca
7831;Árnyas utca
7664;Fő utca
7666;Falucska dűlő
7666;Hunyadi János utca
7666;Jókai Mór utca
7666;Kossuth Lajos utca
7666;Móricz Zsigmond utca
7666;Nyárfás utca
7666;Orgona utca
7666;Petőfi Sándor utca
7666;Pécsi út
7666;Rozmaring utca
7666;Rákóczi Ferenc utca
7666;Szadity dűlő
7666;Széchenyi utca
7666;Templom köz
7666;Zrínyi Miklós utca
7621;Anna utca
7621;Apáca utca
7621;Bercsényi utca
7621;Boltív köz
7621;Bástya utca
7621;Ciszterci köz
7621;Citrom utca
7621;Dischka Győző utca
7621;Esze Tamás utca
7621;Eötvös utca
7621;Felsőmalom utca
7621;Ferencesek utcája
7621;Fürdő utca
7621;Goldmark Károly utca
7621;Gábor utca
7621;Hal tér
7621;Hunyadi János utca
7621;Irgalmasok utcája
7621;Janus Pannonius utca
7621;János utca
7621;Jókai tér
7621;Jókai utca
7621;József utca
7621;Kazinczy utca
7621;Király utca
7621;Kis Flórián utca
7621;Kisfaludy Sándor utca
7621;Káptalan utca
7621;Kórház tér
7621;Lyceum utca
7621;Megye köz
7621;Megye utca
7621;Munkácsy Mihály utca
7621;Mária utca
7621;Mátyás király utca
7621;Nagy Flórián utca
7621;Nick-udvar
7621;Opris Péter tér
7621;Papnövelde köz
7621;Papnövelde utca
7621;Perczel Miklós utca
7621;Rákóczi út
7621;Római udvar
7621;Szent István tér
7621;Szent Mór utca
7621;Szentágotai János Sétány
7621;Szepesy Ignác utca
7621;Széchenyi tér
7621;Teréz utca
7621;Toldi Miklós utca
7621;Tímár utca
7621;Váradi Antal utca
7621;Városház köz
7621;Vörösmarty utca
7621;Zrínyi Miklós utca
7622;48-as tér
7622;Alsó-malom utca
7622;Alsómalom utca
7622;Bacsó Béla utca
7622;Bajcsy-Zsilinszky utca
7622;Batthyány utca
7622;Breuer Marcell sétány
7622;Czinderi utca
7622;Diófa utca
7622;Dohány utca
7622;Egyetem utca
7622;Fűzfa utca
7622;Gyöngy utca
7622;Indóház tér
7622;Ipar utca
7622;Jogász utca
7622;Jókai utca
7622;Koller utca
7622;Kopács utca
7622;Kálvin utca
7622;Laskó utca
7622;Liszt Ferenc utca
7622;Lokomotív utca
7622;Lánc utca
7622;Légszeszgyár utca
7622;Móricz Zsigmond tér
7622;Nagy Lajos király útja
7622;Nagy Lajos utca
7622;Nagybalokány dűlő
7622;Nyírfa utca
7622;Pipacs utca
