zip;name
2519;Kossuth Lajos utca
2519;Kálvária utca
2519;Nagy Imre utca
2519;Napsugár utca
2519;Nefelejcs utca
2519;Petőfi Sándor utca
2519;Pincék alatti dűlő
2519;Remete utca
2519;Rákóczi Ferenc utca
2519;Rózsa köz
2519;Szabadság utca
2519;Szikla alatti-dűlő
2519;Szilvás utca
2519;Szászvári utca
2519;Szőlő sor
2519;Szőlő-sor utca
2519;Tatár utca
2519;Temető utca
2519;Topol utca
2519;Urbanics utca
2519;Vadvirág utca
2519;Vasút utca
2519;Viola utca
2519;Virágos utca
2519;Vörösvári utca
2519;Árpád utca
2519;Óvoda köz
2519;Öreghegyi dűlő
2028;Ady Endre utca
2028;Akácos út
2028;Alkotás utca
2028;Arany János utca
2028;Bajcsy-Zsilinszky utca
2028;Berkenye utca
2028;Csányi köz
2028;Csányi utca
2028;Deák Ferenc utca
2028;Disznós-völgy
2028;Diófa köz
2028;Diófa utca
2028;Dobozi Mihály utca
2028;Duna utca
2028;Dunapart utca
2028;Dózsa György utca
2028;Elzett utca
2028;Eperfa utca
2028;Erdőalja utca
2028;Erdősor utca
2028;Esztergomi út
2028;Fenyő sétány
2028;Forrás utca
2028;Hamvaskői út
2028;Hegy utca
2028;Hegyipince sor
2028;Hoffmann út
2028;Hunyadi János utca
2028;Ibolya utca
2028;Iskola utca
2028;Kereszt utca
2028;Kertalja utca
2028;Kilátó utca
2028;Kishíd utca
2028;Kiss utca
2028;Kossuth Lajos utca
2028;Kölcsey Ferenc utca
2028;Köztársaság tér
2028;Miklós deák utca
2028;Mályva utca
2028;Nefelejcs utca
2028;Nyárfa utca
2028;Pataksor utca
2028;Petőfi Sándor utca
2028;Pincesor utca
2028;Pipacs köz
2028;Rezeda utca
2028;Rákóczi Ferenc utca
2028;Rám-hegyi út
2028;Rév köz
2028;Rév utca
2028;Rózsa utca
2028;Szabadság körút
2028;Szegfű utca
2028;Szekrényhegyi utca
2028;Szobi rév út
2028;Széchenyi István utca
2028;Tavasz utca
2028;Templom utca
2028;Táncsics Mihály utca
2028;Törökugrató utca
2028;Vadrózsa utca
2028;Viola utca
2028;Vár utca
2028;Árok utca
2028;Árpád utca
2523;Ady Endre utca
2523;Akácfa köz
2523;Akácfa utca
2523;Arany János utca
2523;Arany köz
2523;Bartók Béla utca
2523;Bartók köz
2523;Borókás köz
2523;Bányász utca
2523;Csaposkút utca
2523;Diófa utca
2523;Dolina köz
2523;Dózsa György utca
2523;Epöl utca
2523;Forráskút köz
2523;Fő tér
2523;Fő út
2523;Gyár köz
2523;Handlova park
2523;Hegyalja utca
2523;Hunyadi János utca
2523;Hám Kálmán utca
2523;Iskola köz
2523;Játszótér köz
2523;József Attila utca
2523;Kismalom utca
2523;Kossuth Lajos utca
2523;Kálvária köz
2523;Kálvária tér
2523;Köztársaság köz
2523;Köztársaság utca
2523;Malom út
2523;Mező utca
2523;Molnár rét utca
2523;Május 1. sor
2523;Móra Ferenc utca
2523;Móricz Zsigmond utca
2523;Nyírfa köz
2523;Nádas köz
2523;Orgona utca
2523;Petőfi Sándor tér
2523;Petőfi Sándor utca
2523;Pincesor utca
2523;Pusztaszőlő köz
2523;Rákóczi Ferenc utca
2523;Szabadság tér
2523;Szent Borbála köz
2523;Szent István utca
2523;Szent János köz
2523;Szőlőhegy utca
2523;Táncsics Mihály utca
2523;Vadász köz
2523;Vár utca
2523;Vízmosás köz
