zip;name
2164;Bara dűlő
2164;Bercsényi utca
2164;Botond út
2164;Bottyáni út
2164;Béke utca
2164;Dobó István utca
2164;Dózsa György utca
2164;Fény utca
2164;Fő út
2164;Fűzfa utca
2164;Halászi Károly utca
2164;Honfoglalás út
2164;József Attila utca
2164;Kossuth Lajos utca
2164;Kántor köz
2164;Liliom utca
2164;Nefelejcs utca
2164;Nyár utca
2164;Petőfi Sándor utca
2164;Rozmaring köz
2164;Rákóczi Ferenc utca
2164;Széchenyi utca
2164;Tavasz utca
2164;Temető utca
2164;Táncsics Mihály utca
2164;Tél utca
2164;Vasút utca
2164;Veres Pálné utca
2164;Vörösmarty Mihály utca
2164;Árpád utca
2164;Ősz utca
2185;Ady Endre utca
2185;Dózsa György utca
2185;Kossuth Lajos utca
2185;Nyár utca
2185;Petőfi Sándor utca
2185;Tavasz utca
2185;Táncsics Mihály utca
2185;Újtelep utca
2185;Ősz utca
2163;Ady Endre utca
2163;Alkotmány utca
2163;Alsó utca
2163;Arany János utca
2163;Asbóth Lajos utca
2163;Attila utca
2163;Bajcsy-Zsilinszky utca
2163;Balassi Bálint utca
2163;Bem József út
2163;Bethlen Gábor utca
2163;Bocskai István utca
2163;Bornemissza Gergely utca
2163;Báthory István utca
2163;Béke utca
2163;Csokonai út
2163;Dobó István utca
2163;Dér utca
2163;Dózsa György köz
2163;Dózsa György utca
2163;Erdészház utca
2163;Esze Tamás utca
2163;Eötvös Miklós utca
2163;Ferenc József utca
2163;Festetics József utca
2163;Grezner lovas udvar
2163;Gát út
2163;Görgey Artúr utca
2163;Hartyán út
2163;Határ út
2163;Hunyadi köz
2163;Hunyadi út
2163;Ifjúság tér
2163;Irány út
2163;Jegenye utca
2163;Katona József utca
2163;Kinizsi Pál utca
2163;Kossuth Lajos utca
2163;Könyves Kálmán utca
2163;Luxemburgi Zsigmond utca
2163;Malom utca
2163;Mályva utca
2163;Mátyás Király utca
2163;Nagy Lajos király útja
2163;Pacsirta út
2163;Papkúti tanösvény
2163;Patak utca
2163;Petőfi Sándor tér
2163;Rákóczi Ferenc utca
2163;Szabadság utca
2163;Szapolyai János utca
2163;Szent István park
2163;Szent István utca
2163;Széchenyi utca
2163;Sződi út
2163;Ságvár utca
2163;Temető köz
2163;Táncsics Mihály utca
2163;Török Bálint utca
2163;Vigyázó Sándor utca
2163;Zichy Hippolyt utca
2163;Zrínyi Miklós utca
2163;Zsálya utca
2163;Ág-dűlő
2163;Árpád fejedelem utca
2163;Örs vezér út
2162;Ady Endre utca
2162;Agyagbányai út
2162;Albert Flórián utca
2162;Almás köz
2162;Arany János utca
2162;Babits Mihály utca
2162;Bajcsy-Zsilinszky Endre utca
2162;Barackos utca
2162;Bartók Béla utca
2162;Barátok útja
2162;Beliczay Pál utca
2162;Bem köz
2162;Bem utca
2162;Benedek Elek utca
2162;Bercsényi Miklós utca
2162;Berzsenyi Dániel utca
2162;Betontelepi út
2162;Bánom utca
2162;Bányatelkek útja
2162;Béke utca
2162;Bíbic út
2162;Cinege utca
2162;Corvin János utca
2162;Csap utca
2162;Csata utca
2162;Cseresnyés út
2162;Csomádi út
2162;Csonkás út
2162;Csurgó utca
2162;Csáky Miklós utca
2162;Császármadár út
2162;Damjanich utca
2162;Deák Ferenc utca
2162;Diófa utca
2162;Dobó István utca
2162;Domb utca
2162;Dózsa György utca
2162;Erdő út
2162;Erdősor utca
2162;Erkel Ferenc utca
2162;Esze Tamás utca
2162;Eötvös József utca
2162;Fekete István utca
2162;Felső Tecze út
2162;Felsőréti út
2162;Fogoly út
2162;Forrás utca
2162;Fürdő utca
2162;Fő út
2162;Galgamácsai út
2162;Gyár utca
2162;Gárdonyi Géza utca
2162;Gát út
2162;Hajós Alfréd utca
2162;Harang utca
2162;Határ utca
2162;Hegyi György utca
2162;Heltai Jenő utca
2162;Hosszúföldek útja
2162;Hosszúvölgy út
2162;Hrachoviszka út
2162;Hunyadi utca
2162;Hársföldek útja
2162;Hóvirág utca
2162;Ibolya utca
2162;Jávor Pál utca
2162;Jókai Mór utca
2162;József Attila utca
2162;Kazinczy Ferenc utca
2162;Kertekalja utca
2162;Kinizsi Pál utca
2162;Kisföldek útja
2162;Kisharaszti út
2162;Kodály Zoltán utca
2162;Kossuth Lajos utca
2162;Kosztolányi Dezső utca
2162;Kálvária utca
2162;Kőbányai út
2162;Ligetek útja
2162;Liliom utca
2162;Madách Imre utca
2162;Major köz
2162;Malom utca
2162;Mester utca
2162;Mikszáth Kálmán utca
2162;Molnár Ferenc utca
2162;Márai Sándor utca
2162;Mátyás király utca
2162;Móra Ferenc utca
2162;Nap utca
2162;Nefelejcs utca
2162;Nyár utca
2162;Nyárjas út
2162;Nyíresi út
2162;Némedi út
2162;Orgona utca
2162;Petőfi Sándor utca
2162;Pipacs utca
2162;Puskás Ferenc utca
2162;Pálosok útja
2162;Pázmány Péter utca
2162;Radnóti Miklós utca
2162;Rozmaring utca
2162;Rákóczi Ferenc utca
2162;Réce út
2162;Rózsa utca
2162;Sajó Elemér utca
2162;Sirály út
2162;Sport köz
2162;Szabadosok útja
2162;Szabó Lőrinc utca
2162;Szabó Máté utca
2162;Szegfű utca
2162;Szendrey Júlia utca
2162;Szent Imre utca
2162;Szent István utca
2162;Szent László köz
2162;Szilágyi Erzsébet utca
2162;Szilós út
2162;Széchenyi István utca
2162;Szélesréti út
2162;Sződi út
2162;Szőlőkre véggel út
2162;Szőlősor utca
2162;Tagosok útja
2162;Tamási Áron utca
2162;Tavasz utca
2162;Tulipán utca
2162;Táncsics Mihály utca
2162;Téglás utca
2162;Tél utca
2162;Tó köz
2162;Tó utca
2162;Tóth Árpád utca
2162;Túzok út
2162;Udvarnoki Béla utca
2162;Vak Bottyán utca
2162;Varjú út
2162;Veresi út
2162;Vermes út
2162;Viola utca
2162;Virág utca
2162;Vácegresi út
2162;Várhegyi utca
2162;Vércse út
2162;Vízmosási út
2162;Vörösbegy út
2162;Vörösmarty Mihály utca
2162;Zrínyi Ilona utca
2162;Zsák utca
2162;Állomás utca
2162;Álmos vezér utca
2162;Árpád utca
2162;Árvácska utca
2162;Óhegyi utca
2162;Óvoda utca
2162;Öreg irtvány út
2162;Újhegyi út
2162;Úr rétje
2162;Őrhegyi utca
2162;Ősz utca
2049;Ady Endre utca
2049;Akácfa utca
2049;Alsbach Hähnlein tér
2049;Alsógazdag dűlő
2049;Antal utca
2049;Antennapark
2049;Apponyi Albert utca
2049;Arany János utca
2049;Bagoly utca
2049;Bajcsy-Zsilinszky utca
2049;Bajuszfű utca
2049;Balatoni út
2049;Baross utca
2049;Bartók Béla utca
2049;Bazsarózsa utca
2049;Bem József utca
2049;Berzsenyi Dániel utca
2049;Béla utca
2049;Búzavirág utca
2049;Cinege köz
2049;Cinege utca
2049;Csaba utca
2049;Csalogány utca
2049;Csapágy utca
2049;Daru utca
2049;Darázs utca
2049;Denevér utca
2049;Diófasor utca
2049;Diótörő utca
2049;Domb utca
2049;Dráva utca
2049;Duna utca
2049;Dália utca
2049;Dózsa György utca
2049;Dózsa György út
2049;Edit utca
2049;Egres utca
2049;Endre utca
2049;Eper utca
2049;Erkel Ferenc utca
2049;Erzsébet utca
2049;Estike utca
2049;Eötvös utca
2049;Fecske utca
2049;Felsőgazdag dűlő
2049;Fenyősor utca
2049;Ferenc utca
2049;Flamingó utca
2049;Fogoly utca
2049;Fácános utca
2049;Fülemüle utca
2049;Fürj utca
2049;Galamb utca
2049;Gerle utca
2049;Gizella utca
2049;Gyár utca
2049;Gyöngyvirág utca
2049;György utca
2049;Gábor utca
2049;Gárdonyi Géza köz
2049;Gárdonyi Géza utca
2049;Géza fejedelem utca
2049;Géza utca
2049;Gólya utca
2049;Görgő utca
2049;Hajnalka utca
2049;Haris köz
2049;Harkály köz
2049;Harkály utca
2049;Hattyú utca
2049;Határ köz
2049;Határ út
2049;Hegyalja utca
2049;Henger utca
2049;Holló utca
2049;Homokbánya köz
2049;Homokbánya utca
2049;Homokbánya út
2049;Homokos utca
2049;Hunyadi tér
2049;Hunyadi utca
2049;Huszár utca
2049;Hársfa utca
2049;Héja utca
2049;Hérics utca
2049;Hóvirág utca
2049;IV. Béla király utca
2049;Ibolya utca
2049;Ifjúság út
2049;Illés utca
2049;Ilona utca
2049;Ipar utca
2049;Ipoly köz
2049;Irén utca
2049;István köz
2049;Jolán utca
2049;Jácint utca
2049;János köz
2049;Jókai Mór utca
2049;Jókai tér
2049;József Attila köz
2049;József Attila utca
2049;József utca
2049;Kaktusz utca
2049;Kakukk utca
2049;Karolina utca
2049;Katicabogár köz
2049;Katicabogár utca
2049;Katinka utca
2049;Kavicsos köz
2049;Kavicsos utca
2049;Kerecsen utca
2049;Keselyű utca
2049;Királyka utca
2049;Klára utca
2049;Kocsis utca
2049;Kodály Zoltán utca
2049;Kossuth Lajos utca
2049;Krisztina tér
2049;Krisztina utca
2049;Kálmán utca
2049;Kökörcsin utca
2049;Kölcsey Ferenc utca
2049;Körös utca
2049;Kőbányai utca
2049;Lajos utca
2049;Lakatos utca
2049;Lejtő utca
2049;Liget köz
2049;Liget utca
2049;Liszt Ferenc utca
2049;Lovas utca
2049;Léda utca
2049;Lúd utca
2049;Mandula utca
2049;Marianna utca
2049;Markos Ferenc utca
2049;Maros utca
2049;Meggyes utca
2049;Mikszáth Kálmán utca
2049;Muskátli köz
2049;Málna utca
2049;Mókus utca
2049;Naphegy utca
