zip;name
8621;Eötvös utca
8621;Fecske köz
8621;Fecske utca
8621;Feljáró dűlő
8621;Felső pincesor
8621;Felsőkapu dűlő
8621;Fogas utca
8621;Folyó utca
8621;Fortuna utca
8621;Fő utca
8621;Fűzfa utca
8621;Gyöngyvirág köz
8621;Gyöngyvirág utca
8621;Gábor Áron utca
8621;Gáspár András utca
8621;Gém utca
8621;Gólyahír utca
8621;Harcsa utca
8621;Honvéd utca
8621;Horváth köz
8621;Hársfa utca
8621;Ibolya utca
8621;Jegenye tér
8621;Jókai utca
8621;József Attila utca
8621;Kamilla köz
8621;Katykó dűlő
8621;Kazinczy Lajos köz
8621;Kecskeméti utca
8621;Kereszt dűlő
8621;Keszeg köz
8621;Keszeg utca
8621;Kilátó dűlő
8621;Kilátó utca
8621;Kiss Ernő utca
8621;Klapka György utca
8621;Knézich Károly utca
8621;Kodály Zoltán utca
8621;Kossuth Lajos köz
8621;Kossuth Lajos utca
8621;Kálmán Imre utca
8621;Káposztáskert
8621;Kőhegyi út
8621;Lahner György köz
8621;Laki Bennó utca
8621;Leiningen-Westerburg Károly köz
8621;Lenkey János utca
8621;Liliom utca
8621;Liszt Ferenc utca
8621;Lázár Vilmos utca
8621;Magyar ház utca
8621;Margittay Rikárd utca
8621;Margó Ede sétány
8621;Mikes Kelemen utca
8621;Munkácsy Mihály utca
8621;Muskátli utca
8621;Mókus utca
8621;Nagy Sándor utca
8621;Nagykomlós dűlő
8621;Nagyváradi köz
8621;Nagyváradi utca
8621;Nefelejcs utca
8621;Nyugati pincesor
8621;Nyárfa utca
8621;Nyírfa utca
8621;Orgona utca
8621;Panoráma utca
8621;Petőfi Sándor utca
8621;Piller Dezső utca
8621;Pipacs utca
8621;Poeltenberg Ernő köz
8621;Ponty utca
8621;Purebl Győző utca
8621;Pusztai dűlő
8621;Rezeda köz
8621;Rákóczi Ferenc köz
8621;Rákóczi utca
8621;Rétföldi utca
8621;Római út
8621;Rózsa köz
8621;Rózsa tér
8621;Rózsa utca
8621;Schweidel József utca
8621;Sellő utca
8621;Siófoki út
8621;Szabadság tér
8621;Szarkaláb utca
8621;Szegfű köz
8621;Szegfű utca
8621;Szent István út
8621;Szigligeti utca
8621;Széchenyi köz
8621;Széchenyi utca
8621;Szélescsapás út
8621;Szőlőhegyi út
8621;Temető utca
8621;Tulipán utca
8621;Táncsics Mihály köz
8621;Táncsics Mihály utca
8621;Tóközi út
8621;Török Ignác utca
8621;Vadkacsa sor
8621;Vak Bottyán utca
8621;Vasvári Pál utca
8621;Vasút utca
8621;Viola utca
8621;Vécsey Károly utca
8621;Zöldfa utca
8653;Ady Endre utca
8653;Arany János utca
8653;Attila utca
8653;Berzsenyi Dániel utca
8653;Béke utca
8653;Csapody Pál utca
8653;Dankó utca
8653;Darázsi utca
8653;Dózsa György utca
8653;Etelköz utca
8653;Halastó utca
8653;Hét vezér utca
8653;Jókai utca
8653;József Attila utca
8653;Kinizsi utca
8653;Kossuth Lajos utca
8653;Lehel utca
8653;Negyvennyolcas utca
8653;Perneszy Imre utca
8653;Petőfi Sándor utca
8653;Roboz István utca
8653;Rákóczi köz
8653;Rákóczi utca
8653;Selyem utca
8653;Széchenyi utca
8653;Tallián János utca
8653;Vasvári utca
8653;Vásártér utca
8653;Vörösmarty utca
8653;Zrínyi Miklós utca
8653;Árpád utca
8675;Ady Endre utca
8675;Bajcsy-Zsilinszky Endre utca
8675;Dózsa György utca
8675;Kossuth Lajos utca
8675;Nagytoldipuszta
8675;Németsürüpuszta
8675;Németsűrűpuszta
8675;Petőfi Sándor utca
8675;Rákóczi Ferenc utca
8675;Rózsa Ferenc utca
8675;Sport utca
8675;Szabadság tér
8675;Szabadság utca
8675;Szent Ferenc tér
8675;Széchenyi tér
8675;Táncsics Mihály utca
8675;Árpád utca
8666;Csaba utca
8666;Fő utca
8666;Kossuth Lajos utca
8666;Mecsek utca
8666;Petőfi köz
8666;Széchenyi István utca
7281;Fő utca
7281;Gát út
7281;Kossuth Lajos utca
7281;Petőfi Sándor utca
8658;Béke utca
8658;Dózsa György utca
8658;Haladás utca
8658;Hunyadi utca
8658;József Attila utca
8658;Kossuth Lajos utca
8658;Petőfi Sándor utca
