zip;name
8330;Haraszti utca
8330;Hegyalja utca
8330;Hegybíró utca
8330;Hunyadi János utca
8330;Hárskút utca
8330;Hétvezér tér
8330;Hóvirág utca
8330;Icce köz
8330;Ifjúság útja
8330;Ipar utca
8330;Izabella utca
8330;Jánosházi dűlő
8330;Jókai utca
8330;József Attila utca
8330;Kanyargós utca
8330;Karolina utca
8330;Kecskevár utca
8330;Kinizsi Pál utca
8330;Kisfaludy Mór utca
8330;Kisfaludy Sándor tér
8330;Kismalom utca
8330;Kompanik Zsófia utca
8330;Kompanik utca
8330;Kopaszhegyi utca
8330;Kopár köz
8330;Korona utca
8330;Kossuth Lajos utca
8330;Kálvária tér
8330;Kökény köz
8330;Köves András utca
8330;Kövesdomb utca
8330;Külsőtokaj utca
8330;Lugas köz
8330;Lukonich Gábor utca
8330;Magyar Ferenc utca
8330;Malom út
8330;Mandula köz
8330;Maulbertsch utca
8330;Mihályfai utca
8330;Millenniumi park
8330;Must köz
8330;Május 1. utca
8330;Mártírok útja
8330;Mélyárok köz
8330;Móricz Zsigmond utca
8330;Orgona köz
8330;Petőfi Sándor utca
8330;Pipacs utca
8330;Ramassetter Vince utca
8330;Rekettyés utca
8330;Rendek útja
8330;Rizling utca
8330;Rákóczi Ferenc utca
8330;Sarvaly utca
8330;Simon István utca
8330;Somoskerti utca
8330;Sport utca
8330;Szabó-Dezső utca
8330;Szegedy Róza utca
8330;Szeles tető
8330;Szent István tér
8330;Szent László tér
8330;Szeptember 6. utca
8330;Széchenyi György utca
8330;Szőlőskert utca
8330;Sárállás köz
8330;Tapolcai utca
8330;Tarányi utca
8330;Tikhegy utca
8330;Tokajköz utca
8330;Táncsics Mihály utca
8330;Tátika utca
8330;Téglaszín utca
8330;Tóth Tivadar utca
8330;Udvarbíró tér
8330;Vadrózsa utca
8330;Vadszőlő köz
8330;Vajda Amália utca
8330;Vajda Ignác utca
8330;Vak Bottyán utca
8330;Vasút utca
8330;Vetési Albert utca
8330;Vincellér utca
8330;Váralja utca
8330;Várnagy utca
8330;Vároldal utca
8330;Vársétány
8330;Várvédők útja
8330;Vázsonyi Vilmos utca
8330;Zengő köz
8330;Zrínyi Miklós utca
8330;Ádám Iván utca
8330;Árnyas utca
8330;Árpád utca
8330;Építők útja
8330;Öreghegyi utca
8330;Újhegy dűlő
8351;Fő utca
8351;Kossuth Lajos utca
8351;Mező utca
8351;Petőfi Sándor utca
8351;Rákóczi Ferenc utca
8351;Sarvaly utca
8351;Szent István utca
8351;Árpád utca
8347;Jókai Mór utca
8347;Kossuth Lajos utca
8347;Petőfi Sándor utca
8347;Széchenyi István utca
8475;Dózsa György utca
8475;Petőfi Sándor utca
8475;Rákóczi utca
8344;Ady Endre utca
8344;József Attila utca
8344;Petőfi Sándor utca
8344;Árpád köz
8344;Árpád utca
8349;Fő utca
8349;Gógánfai utca
8349;Kisfaludy Sándor utca
8349;Kossuth Lajos utca
8349;Petőfi Sándor utca
8349;Rákóczi Ferenc utca
8349;Árpád utca
8348;Ady Endre utca
8348;Jókai Mór utca
8348;Kossuth Lajos utca
8476;Jókai utca
8476;Kossuth utca
8476;Petőfi utca
8257;Arborétum út
8257;Csendes dűlő
8257;Csigáskuti út
8257;Erdős köz
8257;Felsőbüki út
8257;Fenyő köz
8257;Fácános köz
8257;Füredi út
8257;Fűzfa utca
8257;Hegyalja út
8257;Kemping út
8257;Kiserdő út
8257;Kisőrshegyi út
8257;Klastrom utca
8257;Kápolnavölgyi út
8257;Major út
8257;Mandulás út
8257;Orgona utca
8257;Rizling utca
8257;Szabó Ernőné út
8257;Székely dűlő
8257;Szépkilátó út
8257;Szépvölgyi út
8257;Szőlő utca
8257;Tölgyfa utca
8257;Vadrózsa út
8257;Virág köz
8257;Öreghegy út
8258;Ady Endre utca
8258;Akácfa utca
8258;Badacsony út
8258;Balaton utca
8258;Bercsényi utca
8258;Borostyán utca
8258;Béke utca
8258;Csángó
8258;Erdős utca
8258;Fék utca
8258;Föld út
8258;Fő utca
8258;Gyurkovics köz
8258;Hársfa utca
8258;Hősök tere
8258;Ibolya utca
8258;Ibos Ferenc út
8258;Iskola utca
8258;József Attila utca
8258;Kert utca
8258;Kiskör út
8258;Kisköz utca
8258;Kisörsi utca
8258;Kodály Zoltán utca
8258;Káptalantóti utca
8258;Káptalantóti út
8258;Kőfejtő út
8258;Magyar utca
8258;Nagykör út
8258;Nagyköz utca
8258;Napsugár utca
8258;Nyárfa utca
8258;Palackozó utca
8258;Park utca
8258;Petőfi Sándor utca
8258;Rizapuszta
8258;Római út
8258;Rózsa köz
8258;Sport utca
8258;Strand utca
8258;Szent Donát út
8258;Szidónia út
8258;Széchenyi utca
8258;Szőlőhegyi út
8258;Táncsics Mihály utca
8258;Vadvirág utca
8258;Vasút utca
8261;Bogyay Lajos útja
8261;Csabagyöngye utca
8261;Egry sétány
8261;Füge köz
8261;Fűvész telep
8261;Georgina köz
8261;Hamvas Béla útja
8261;Harsona Köz
8261;Helbeck útja
8261;Herczeg Ferenc útja
8261;Kisfaludy Sándor utca
8261;Kossuth utca
8261;Kuruc-körút tanösvény
8261;Kápolna utca
8261;Muskotály utca
8261;Móricz Zsigmond utca
8261;Nyár utca
8261;Panoráma utca
8261;Park utca
8261;Pauler Ákos utca
8261;Pöltenberg Ernő utca
8261;Radnóti Miklós utca
8261;Rodostói útja
8261;Római út
8261;Szürkebarát utca
8261;Tatay Sándor útja
8261;Tavasz utca
8261;Vincellér utca
8261;Zalai köz
8261;Ősz utca
8263;Ady Endre utca
8263;Akác utca
8263;Alibán utca
8263;Alsóhegyi utca
8263;Angyal köz
8263;Badacsony köz
8263;Balaton utca
8263;Bazalt tér
8263;Béke tér
8263;Béke utca
8263;Debreczenyi Gyula utca
8263;Hamvas Béla útja
8263;Határ utca
8263;Herczeg Ferenc utca
8263;Horgász köz
8263;Hősök útja
8263;Iskola utca
8263;Jókai utca
8263;Kisfaludy utca
8263;Kiskert utca
8263;Kisköz utca
8263;Kossuth Lajos utca
8263;Kápolna utca
8263;Malom utca
8263;Margaréta köz
8263;Nyárfa utca
8263;Nyírfa utca
8263;Nádas utca
8263;Orgona utca
8263;Pados János utca
8263;Petőfi utca
8263;Pince utca
8263;Ranolder utca
8263;Rizling köz
8263;Rodostó utca
8263;Római út
8263;Samu utca
8263;Som utca
8263;Szent István utca
8263;Szilágyi utca
8263;Százszorszép köz
8263;Szőlő köz
8263;Tatay Sándor utca
8263;Tavasz utca
8263;Turista utca
8263;Táncsics utca
8263;Vadrózsa utca
8263;Vasút utca
8263;Virágárok köz
8263;Zöldfa utca
8263;Ács utca
8263;Újhegy út
8312;Ady Endre utca
8312;Arany János utca
8312;Bakosdomb utca
8312;Balaton utca
8312;Bóhás utca
8312;Dózsa György utca
8312;Egry József utca
8312;Hegyalja utca
8312;Jókai utca
8312;József Attila utca
8312;Kossuth Lajos utca
8312;Nemeshegy utca
8312;Petőfi Sándor utca
8312;Radosi utca
8312;Rákóczi utca
8312;Öreghegy
8312;Újhegy utca
8275;Akácfa utca
8275;Henyei utca
8275;Kossuth utca
8275;Petőfi utca
8255;Arany János utca
8255;Berek utca
8255;Bányász utca
8255;Csapás utca
8255;Fő utca
8255;Gyöngyvirág utca
8255;Hegyalja utca
8255;Hegyi utca
8255;Horog utca
8255;Hullám utca
8255;Ibolya utca
8255;Kenderföld dűlő
8255;László Gyula utca
8255;Panoráma utca
8255;Pálkövei utca
8255;Regős utca
8255;Révfülöpi út
8255;Simon István utca
8255;Strand utca
8255;Templom utca
8286;Akácos utca
8286;Balaton utca
8286;Csobánc utca
8286;Jókai utca
8286;Kossuth utca
