zip;name
7090;Alma sor
7090;Aradi utca
7090;Arany János utca
7090;Bajcsy-Zsilinszky Endre utca
7090;Bajza utca
7090;Bartók Béla utca
7090;Batthyány utca
7090;Belátó út
7090;Bem József utca
7090;Bercsényi Miklós utca
7090;Bethlen Gábor utca
7090;Bezerédi utca
7090;Bocskai utca
7090;Boróka utca
7090;Báthory István utca
7090;Béke utca
7090;Béri Balogh Ádám utca
7090;Cseringát
7090;Csokonai Vitéz Mihály utca
7090;Csollányospuszta
7090;Csortos Gyula utca
7090;Czuczor Gergely utca
7090;Damjanich utca
7090;Deák Ferenc utca
7090;Dobó István utca
7090;Dám utca
7090;Dózsa György utca
7090;Erdőrész utca
7090;Erdősor utca
7090;Erkel Ferenc utca
7090;Eötvös József utca
7090;Fenyves utca
7090;Fornádpuszta
7090;Fő út
7090;Garay utca
7090;Gonozdpuszta
7090;Gábor Áron utca
7090;Gárdonyi Géza utca
7090;Gím utca
7090;Hirt Ferenc utca
7090;Honvéd utca
7090;Hunyadi tér
7090;Hunyadi utca
7090;Hámán Kató utca
7090;Hársfa utca
7090;Hóvirág utca
7090;Ifjúság utca
7090;Illyés Gyula utca
7090;Jókai Mór utca
7090;József Attila lakótelep
7090;Kamilla utca
7090;Kecsegepuszta
7090;Kinizsi Pál utca
7090;Kisfaludy utca
7090;Kishenye utca
7090;Kishorhos utca
7090;Klapka György utca
7090;Kobakhegy
7090;Kodály Zoltán utca
7090;Koppánypart utca
7090;Kosba
7090;Kossuth Lajos tér
7090;Kápolna utca
7090;Kölcsey Ferenc utca
7090;Könyves Kámán utca
7090;Landler Jenő utca
7090;Leokádipuszta
7090;Liget utca
7090;Liliom utca
7090;Liszt Ferenc utca
7090;Malom utca
7090;Mező utca
7090;Miklósvár utca
7090;Mikszáth Kálmán utca
7090;Mátyás király utca
7090;Móra Ferenc utca
7090;Móricz Zsigmond lakótelep
7090;Móricz Zsigmond utca
7090;Nagyhorhos utca
7090;Nyírfa sor
7090;Perczel Mór utca
7090;Petőfi Sándor utca
7090;Pipacs utca
7090;Páva utca
7090;Rácvölgy
7090;Rákóczi Ferenc út
7090;Rózsa utca
7090;Sport utca
7090;Szabadság út
7090;Szarkahegyi út
7090;Szemcsei szőlőhegy
7090;Szemere Bertalan utca
7090;Szent István utca
7090;Szent Márton utca
7090;Szurokhegy utca
7090;Százszorszép utca
7090;Széchenyi István utca
7090;Termál utca
7090;Toldi Miklós utca
7090;Tompa Mihály utca
7090;Tuskós
7090;Tóvölgy utca
7090;Tölgyfa utca
7090;Vadaskerti utca
7090;Vas Gereben utca
7090;Vasút utca
7090;Veres Péter utca
7090;Vágóhíd utca
7090;Várhegy utca
7090;Völgy utca
7090;Vörösmarty Mihály utca
7090;Wesselényi utca
7090;Zrínyi Miklós utca
7090;Árpád utca
7090;Építők útja
7090;Öreghenye
7090;Újvárhegy
7090;Üdülő utca
7083;Ady Endre utca
7083;Arany János utca
7083;Bartók Béla utca
7083;Batthyány utca
7083;Bem utca
7083;Deák Ferenc utca
7083;Diófa utca
7083;Dózsa György utca
7083;Fő utca
7083;Hegysor utca
7083;Hidegvölgy utca
7083;Hunyadi utca
7083;Jókai Mór utca
7083;József Attila utca
7083;Kapospart utca
7083;Kendergyári út
7083;Kossuth Lajos utca
7083;Martinovics utca
7083;Petőfi utca
7083;Pincehelyi utca
7083;Rákóczi utca
7083;Széchenyi utca
7083;Zrínyi utca
7066;Ady Endre utca
7066;Batthyány Lajos utca
7066;Bem utca
7066;Dózsa György utca
7066;Fő utca
7066;Gábor Áron utca
7066;Kápolna utca
7066;Köztársaság utca
7066;Petőfi Sándor utca
7066;Sport utca
7066;Szabadság utca
7066;Szövetkezet utca
7066;Talapa völgy
7066;Táncsics utca
7066;Virág utca
7067;Ady Endre utca
7067;Kossuth utca
7093;Ady Endre utca
7093;Bocskai utca
7093;Béke tér
7093;Deák Ferenc utca
7093;Dózsa György utca
7093;Kossuth Lajos utca
7093;Petőfi Sándor utca
7093;Szabadság utca
7095;Ady Endre utca
7095;Akácfa utca
7095;Béke utca
7095;Jász utca
7095;József Attila utca
7095;Kossuth Lajos utca
7095;Petőfi Sándor utca
7095;Rákóczi utca
7095;Szabadság utca
7095;Széchenyi utca
7095;Táncsics Mihály utca
7095;Vörösmarty Mihály utca
7132;Ady Endre utca
7132;Attila utca
7132;Bajcsy-Zsilinszky Endre utca
7132;Balassa utca
7132;Barátság utca
7132;Batthyány Lajos utca
7132;Bem József utca
7132;Bibere utca
7132;Bocskai István utca
7132;Bogyiszló, Dunai rév út
7132;Bogyiszlói Sió-töltés
7132;Boldogság útja
7132;Béke telep
7132;Béke utca
7132;Csalló köz
7132;Csokonai Vitéz Mihály utca
7132;Damjanich János utca
7132;Dankó Pista utca
7132;Dobó köz
7132;Duna utca
7132;Dózsa György utca
7132;Etel köz
7132;Eötvös utca
7132;Gábor Áron utca
7132;Honvéd utca
7132;Hunyadi János utca
7132;Ifjúság utca
7132;József Attila utca
7132;Kazinczy Ferenc utca
7132;Kertész köz
7132;Kinizsi Pál utca
7132;Kisfaludy Károly utca
7132;Kossuth Lajos utca
7132;Kántorna utca
7132;Küzdelem utca
7132;Madách Imre utca
7132;Malom utca
7132;Martinovics Ignác utca
7132;Nyárfa utca
7132;Petőfi Sándor utca
7132;Rákóczi Ferenc utca
7132;Szekszárdi út
7132;Szent István tér
7132;Szent László híd
7132;Szerelmesek hídja
7132;Széchenyi István utca
7132;Tabán köz
7132;Toldi Miklós utca
7132;Tolnai út
7132;Tompa Mihály utca
7132;Táncsics Mihály utca
7132;Városház tér
7132;Vásártér
7132;Vásártér utca
7132;Vörösmarty Mihály utca
7132;Wesselényi utca
7132;Zrínyi Miklós utca
7132;Árpád utca
7133;Ady Endre utca
7133;Akác utca
7133;Alvég utca
7133;Arany János utca
7133;Attila utca
7133;Béke utca
7133;Béri Balogh Ádám liget
7133;Búzavirág utca
7133;Csokonai utca
7133;Csonka utca
7133;Deák Ferenc utca
7133;Diófa utca
7133;Dombori út
7133;Dunasor utca
7133;Dózsa György utca
7133;Etel köz
7133;Fenyő utca
7133;Garay utca
7133;Gerbera utca
7133;Gesztenye utca
7133;Gyöngyvirág utca
7133;Hajnal utca
7133;Harcsa utca
7133;Hunyadi János utca
7133;Ibolya utca
7133;Jázmin utca
7133;Jókai Mór utca
7133;Kinizsi utca
7133;Kis köz
7133;Kossuth Lajos utca
7133;Kölcsey Ferenc tér
7133;Levendula utca
7133;Liliom utca
7133;Margaréta utca
7133;Munkácsy Mihály utca
7133;Muskátli utca
7133;Mátyás király utca
7133;Nefelejts utca
7133;Nyárfa utca
7133;Nyírfa utca
7133;Orgona utca
7133;Petőfi utca
7133;Pipacs utca
7133;Páskum utca
7133;Radnóti Miklós utca
7133;Rezeda utca
7133;Rákóczi Ferenc utca
7133;Rózsa utca
7133;Somos utca
7133;Sport utca
7133;Szarkaláb utca
7133;Szekfű utca
7133;Széchenyi utca
7133;Sándor utca
7133;Tasnád utca
7133;Tavasz utca
7133;Temető sor
7133;Templom utca
7133;Tokaj utca
7133;Tulipán utca
7133;Táncsics Mihály utca
7133;Viola utca
7133;Virág utca
7133;Volent öböl
7133;Váci Mihály utca
7133;Vörösmarty Mihály utca
7133;Zrínyi Miklós utca
7133;Öreg utca
7133;Új utca
7136;Ady Endre utca
7136;Bethlen Gábor utca
7136;Béke utca
7136;Hunyadi János utca
7136;Jókai Mór utca
7136;József Attila utca
7136;Kossuth Lajos utca
7136;Petőfi Sándor utca
7136;Rákóczi utca
7136;Tolnai utca
7136;Táncsics Mihály utca
7136;Zrínyi Miklós utca
7136;Árpád utca
7130;Ady Endre utca
7130;Akácfasor utca
7130;Aldunasor utca
7130;Alkotmány utca
7130;Almáskerti út
7130;Avar utca
7130;Babits Mihály utca
7130;Bajcsy-Zsilinszky utca
7130;Balassi Bálint utca
7130;Bartók Béla utca
7130;Batthyány utca
7130;Bem utca
7130;Bercsényi utca
7130;Bethlen Gábor utca
7130;Bezerédj István tér
7130;Bezerédj Pál utca
7130;Bezerédj tér
7130;Bocskai utca
7130;Bodegraveni út
7130;Bánya köz
7130;Béke utca
7130;Béri Balogh Ádám utca
7130;Csokonai utca
7130;Damjanich utca
7130;Deák Ferenc utca
7130;Diófasor utca
7130;Dobó István tér
7130;Dohány utca
7130;Dombori utca
7130;Dózsa György utca
7130;Erkel Ferenc utca
7130;Eötvös utca
7130;Festetics utca
7130;Foki köz
7130;Fusz János utca
7130;Fácánkerti út
7130;Fáy András tér
7130;Fém utca
7130;Fürdőház utca
7130;Garay utca
7130;Gyárvégtelep utca
7130;Gárdonyi Géza utca
7130;Gém utca
7130;Gólya utca
7130;Hajós utca
7130;Határ utca
7130;Homokdomb utca
7130;Homokhegy dűlő
7130;Háromszög utca
7130;Hársfa utca
7130;Hősök tere
7130;Jelky András utca
7130;Jókai utca
7130;József Attila utca
7130;Kaszárnya utca
7130;Katona József utca
7130;Kazinczy Ferenc utca
7130;Kinizsi Pál utca
7130;Kinizsi köz
7130;Kisfaludy utca
7130;Kisképi dűlő
7130;Kodály Zoltán utca
7130;Komját Aladár utca
7130;Kossuth Lajos utca
7130;Kosztolányi Dezső utca
7130;Kápolna lakótelep
7130;Kőrösi Csoma Sándor utca
7130;Lehel köz
7130;Lehel utca
7130;Liszt Ferenc utca
7130;Lotz Károly utca
7130;Madách utca
7130;Magaspart utca
7130;Major köz
7130;Malom utca
7130;Mester utca
7130;Mező utca
7130;Mikszáth Kálmán utca
7130;Munkácsy Mihály utca
7130;Móra Ferenc utca
7130;Móricz utca
7130;Nagyszög dűlő
7130;Napraforgó utca
7130;Pajta tér
7130;Palé utca
7130;Perczel Mór utca
7130;Petőfi utca
7130;Piac tér
7130;Páskum kert
7130;Rákóczi utca
7130;Rétisor utca
7130;Selyemgyár utca
7130;Sport utca
7130;Stutensee utca
7130;Szamos utca
7130;Szedresi utca
7130;Szekszárdi út
7130;Szent Imre utca
7130;Szent István tér
7130;Szentháromság tér
7130;Szilágyi Erzsébet utca
7130;Széchenyi utca
7130;Szőlőhegy utca
7130;Tavasz utca
7130;Teher köz
7130;Textilház utca
7130;Tinódi Lantos Sebestyén utca
7130;Toldi utca
7130;Tompa Mihály utca
7130;Táncsics Mihály utca
7130;Tóth Árpád utca
7130;Uzon utca
7130;Váci Mihály utca
7130;Víztorony utca
7130;Vörösmarty utca
7130;Wesselényi utca
7130;Wossinszky utca
7130;Ybl Miklós utca
7130;Zrínyi Miklós utca
7130;Árpád utca
7130;Újréti köz
7130;Újrétisor utca
7131;Ady Endre utca
7131;Alkotmány utca
7131;Arany János utca
7131;Bartók Béla utca
7131;Béri Balogh Ádám utca
7131;Deák Ferenc utca
7131;Dobó István utca
7131;Dobó köz
7131;Dózsa tér
7131;Gyöngyvirág utca
7131;Hunyadi utca
7131;Iskola utca
7131;Jókai utca
7131;Kossuth Lajos utca
7131;Kölcsey Ferenc tér
7131;Kölcsey utca
7131;Mező utca
7131;Mátyás király utca
7131;Palánki út
7131;Petőfi utca
7131;Radnóti Miklós utca
7131;Rákóczi utca
7131;Szent István utca
7131;Széchenyi utca
7131;Temető utca
7131;Tolnai utca
7131;Vasút utca
7131;Árpád utca
8087;Bem utca
8087;Béke utca
8087;Dózsa György utca
8087;Fenyves utca
8087;Föld utca
8087;Jókai Mór utca
8087;József Attila utca
8087;Kastély utca
8087;Kastélykert út
8087;Kertalja dűlő tanya
8087;Petőfi Sándor utca
8087;Rézhegy utca
8087;Sport utca
8087;Szabadság utca
8087;Szőlőhegy utca
8087;Virág utca
2060;Ady Endre utca
2060;Akácfa utca
2060;Apponyi Albert utca
2060;Aradi vértanúk utca
2060;Arany János utca
