zip;name
7144;Vízszél utca
7144;Zrínyi Miklós utca
7144;Öreg utca
7144;Őcsényi utca
7172;Alkotmány utca
7172;Béke utca
7172;Diós utca
7172;Dózsa György utca
7172;Fő utca
7172;Jókai Mór utca
7172;Kossuth Lajos utca
7172;Kölesdi utca
7172;Petőfi Sándor utca
7172;Sió utca
7172;Siófoki utca
7172;Széchenyi utca
7172;Vörösmarty tér
7068;Dózsa György utca
7068;Kossuth utca
7068;Petőfi Sándor utca
7052;Ady Endre utca
7052;Béri Balogh Ádám utca
7052;Dózsa György utca
7052;Hajnal utca
7052;Hunyadi utca
7052;József Attila utca
7052;Kinizsi utca
7052;Kossuth tér
7052;Laposrét utca
7052;Petőfi utca
7052;Rákóczi utca
7052;Rózsa Ferenc utca
7052;Szekszárdi út
7052;Toldi utca
7052;Zsámbék utca
7052;Öreg utca
7057;Ady Endre utca
7057;Arany János utca
7057;Bajcsy-Zsilinszky Endre utca
7057;Csokonai Vitéz Mihály utca
7057;Csonka köz
7057;Damjanich utca
7057;Dózsa György utca
7057;Fő utca
7057;Határ utca
7057;Kossuth Lajos utca
7057;Kápolna utca
7057;Patak utca
7057;Petőfi Sándor utca
7057;Rákóczi Ferenc utca
7057;Rákóczi utca
7057;Szabadság utca
7057;Szőlőhegyi út
7057;Zrínyi Miklós utca
7142;Bajai utca
7142;Erdész sor
7142;Hunyadi János utca
7142;Iskola utca
7142;Komló köz
7142;Rezéti utca
7142;Szálláskertek utca
7142;Vadász utca
7142;Óvoda utca
7171;Baross utca
7171;Bartók Béla utca
7171;Bercsényi utca
7171;Bezerédj utca
7171;Béri Balogh Ádám utca
7171;Deák Ferenc utca
7171;Dózsa György utca
7171;Jókai utca
7171;József Attila utca
7171;Kossuth utca
7171;Kölcsey utca
7171;Petőfi utca
7171;Rákóczi utca
7171;Széchenyi utca
7171;Zrínyi Miklós utca
7056;Ady Endre utca
7056;Arany János utca
7056;Bethlen Gábor utca
7056;Bezerédj István tér
7056;Bezerédj Pál utca
7056;Dózsa György utca
7056;Flóri kert
7056;Garay Ákos utca
7056;Hunyadi utca
7056;Jókai Mór utca
7056;József Attila utca
7056;Kossuth Lajos utca
7056;Kölcsey utca
7056;Petőfi Sándor utca
7056;Rákóczi utca
7056;Sport utca
7056;Szederfa sor
7056;Széchenyi utca
7056;Templom utca
7056;Táncsics Mihály utca
7056;Zrínyi Miklós utca
7100;Ady Endre utca
7100;Akácfa utca
7100;Alisca utca
7100;Alkony utca
7100;Alkotmány utca
7100;Allende utca
7100;Almás
7100;Arany János utca
7100;Aranytó utca
7100;Attila Birtok bejárati út
7100;Augusz Imre utca
7100;Avar utca
7100;Babits Mihály utca
7100;Bagóvölgy
7100;Bajcsy-Zsilinszky utca
7100;Baka utca
7100;Bakony utca
7100;Bakta
7100;Bakta hegy
7100;Bakta köz
7100;Balassa utca
7100;Balparászta
7100;Balremete
7100;Baranya völgy
7100;Bartina köz
7100;Bartina utca
7100;Bartók Béla utca
7100;Baráth utca
7100;Barátság utca
7100;Barázda utca
7100;Batthyány utca
7100;Beatrix királyné park
7100;Bem utca
7100;Benczúr utca
7100;Benedek apát utca
